,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
921,600519.SH,20180321,713.6784,716.5327,704.0594,705.9623,711.414,-5.45169999999996,-0.7663,26742.71,1996584.261
922,600519.SH,20180320,713.5737,715.4766,704.0594,711.414,716.8847,-5.470699999999965,-0.7631,28877.2,2154897.794
923,600519.SH,20180319,707.8366,717.3699,703.108,716.8847,703.9167,12.967999999999961,1.8423,38666.58,2897348.542
924,600519.SH,20180316,711.2903,717.3604,702.9938,703.9167,710.2152,-6.29849999999999,-0.8868,35855.52,2676682.524
925,600519.SH,20180315,692.6613,710.7194,692.6613,710.2152,691.5766,18.638599999999997,2.6951,56148.79,4161645.76
926,600519.SH,20180314,675.2025,692.7183,672.8715,691.5766,675.8495,15.72709999999995,2.327,37355.76,2683830.11
927,600519.SH,20180313,687.8851,691.3102,675.5165,675.8495,688.7889,-12.939399999999978,-1.8786,38577.09,2764426.996
928,600519.SH,20180312,694.1169,698.2747,687.6662,688.7889,692.8325,-4.043599999999969,-0.5836,39888.41,2900950.557
929,600519.SH,20180309,692.2141,696.9903,688.3608,692.8325,687.6567,5.175799999999981,0.7527,30171.0,2199081.672
930,600519.SH,20180308,679.3222,688.8365,673.6136,687.6567,675.5545,12.102200000000039,1.7914,35349.3,2540452.0
931,600519.SH,20180307,680.2736,688.8365,674.5555,675.5545,683.3753,-7.820800000000077,-1.1444,34595.94,2480929.043
932,600519.SH,20180306,689.7879,692.2617,663.2715,683.3753,685.1354,-1.7600999999999658,-0.2569,64570.36,4581658.583
933,600519.SH,20180305,702.3278,705.9623,682.205,685.1354,700.6438,-15.508400000000051,-2.2134,37234.7,2703926.955
934,600519.SH,20180302,702.1565,707.4465,694.5451,700.6438,705.9337,-5.289899999999989,-0.7493,25991.9,1912613.83
935,600519.SH,20180301,692.6422,710.5767,688.6177,705.9337,690.3778,15.555900000000065,2.2532,44794.65,3303604.159
936,600519.SH,20180228,696.448,706.2477,684.0793,690.3778,702.1375,-11.759700000000066,-1.6748,48330.67,3522004.686
937,600519.SH,20180227,712.6223,719.2823,701.4144,702.1375,707.3989,-5.2613999999999805,-0.7438,42601.54,3181778.842
938,600519.SH,20180226,710.6053,715.5242,697.4184,707.3989,706.419,0.9799000000000433,0.1387,43658.24,3243216.345
939,600519.SH,20180223,710.7194,719.8151,701.2051,706.419,706.3904,0.028599999999983083,0.004,38158.77,2844936.758
940,600519.SH,20180222,691.9762,707.8651,688.1134,706.3904,683.5561,22.834299999999985,3.3405,50764.69,3717469.267
941,600519.SH,20180214,685.0308,685.0308,677.6286,683.5561,677.4003,6.155799999999999,0.9087,30652.6,2198728.707
942,600519.SH,20180213,670.7783,680.1024,670.2836,677.4003,663.6045,13.795799999999986,2.0789,53389.18,3793782.378
943,600519.SH,20180212,657.4393,671.235,651.921,663.6045,650.2369,13.367600000000039,2.0558,64179.55,4466343.242
944,600519.SH,20180209,646.9735,656.3832,626.042,650.2369,666.9441,-16.707200000000057,-2.505,105578.26,7160206.33
945,600519.SH,20180208,649.0667,683.1279,649.0667,666.9441,650.2369,16.707200000000057,2.5694,83409.43,5860233.484
946,600519.SH,20180207,685.0308,688.7223,648.8859,650.2369,674.4318,-24.19489999999996,-3.5874,88289.98,6231141.116
947,600519.SH,20180206,668.8564,687.5045,668.8564,674.4318,683.3467,-8.914900000000102,-1.3046,88168.71,6270888.575
948,600519.SH,20180205,691.9001,694.507,671.3302,683.3467,704.44,-21.0933,-2.9943,98995.85,7104095.616
949,600519.SH,20180202,715.6859,716.6468,689.7879,704.44,720.9283,-16.48829999999998,-2.2871,75420.82,5583742.782
950,600519.SH,20180201,729.7481,730.0335,716.3519,720.9283,727.4075,-6.479199999999992,-0.8907,50582.61,3846421.613
951,600519.SH,20180131,703.108,734.2293,703.108,727.4075,706.0384,21.369100000000003,3.0266,60402.41,4601994.781
952,600519.SH,20180130,700.2537,712.4035,694.5641,706.0384,700.5581,5.480300000000057,0.7823,51911.03,3852705.098
953,600519.SH,20180129,740.9369,741.8027,699.3022,700.5581,739.4717,-38.91360000000009,-5.2624,74535.51,5637041.971
954,600519.SH,20180126,729.9764,739.6429,726.8938,739.4717,731.8032,7.668500000000108,1.0479,43978.33,3389953.777
955,600519.SH,20180125,724.0395,738.3109,714.5252,731.8032,727.3314,4.4717999999999165,0.6148,50040.72,3821875.04
956,600519.SH,20180124,738.7296,738.7486,721.756,727.3314,736.1988,-8.867399999999975,-1.2045,43298.81,3311348.774
957,600519.SH,20180123,740.033,742.1167,731.2704,736.1988,736.0656,0.133199999999988,0.0181,49549.18,3836387.69
958,600519.SH,20180122,715.2958,736.4081,715.2958,736.0656,713.745,22.320600000000013,3.1273,67126.75,5129674.653
959,600519.SH,20180119,716.3329,722.0415,703.127,713.745,714.2778,-0.532799999999952,-0.0746,50925.56,3818021.99
960,600519.SH,20180118,711.6043,727.8452,707.9508,714.2778,711.6043,2.67349999999999,0.3757,58978.51,4443031.234
961,600519.SH,20180117,732.6024,736.4081,702.6418,711.6043,735.3996,-23.795299999999997,-3.2357,90709.54,6835580.477
962,600519.SH,20180116,742.5734,750.3085,730.6995,735.3996,747.2259,-11.82630000000006,-1.5827,65428.33,5084966.063
963,600519.SH,20180115,754.9229,760.251,741.1843,747.2259,750.1277,-2.90179999999998,-0.3868,52473.13,4136645.487
964,600519.SH,20180112,736.1893,750.4893,729.7671,750.1277,737.1787,12.948999999999955,1.7566,45988.24,3577281.776
965,600519.SH,20180111,748.7767,749.7281,734.5052,737.1787,747.5493,-10.370599999999968,-1.3873,50656.07,3942075.854
966,600519.SH,20180110,746.8738,750.5654,735.9133,747.5493,744.5143,3.034999999999968,0.4076,47714.24,3731993.154
967,600519.SH,20180109,715.6764,744.971,715.6764,744.5143,715.6003,28.9140000000001,4.0405,64591.95,5001164.506
968,600519.SH,20180108,699.3213,719.758,699.3213,715.6003,702.4991,13.101199999999949,1.8649,52204.56,3899951.72
969,600519.SH,20180105,705.0108,709.7965,692.8515,702.4991,701.2717,1.2273999999999887,0.175,39989.07,2946493.013
970,600519.SH,20180104,686.3628,707.3894,684.3933,701.2717,681.0918,20.179899999999975,2.9629,72205.08,5309890.21
971,600519.SH,20180103,667.4293,686.3628,665.7548,681.0918,669.6652,11.426600000000008,1.7063,52019.41,3713523.701
972,600519.SH,20180102,666.0021,675.6687,656.3832,669.6652,663.614,6.051199999999994,0.9119,49612.48,3482407.646
973,600519.SH,20171229,683.1279,691.2151,658.0101,663.614,683.7844,-20.170399999999972,-2.9498,76038.87,5372514.665
974,600519.SH,20171228,653.6335,684.9356,638.7151,683.7844,631.9219,51.862499999999955,8.2071,124141.07,8656875.718
975,600519.SH,20171227,651.5975,651.5975,630.3235,631.9219,647.7442,-15.822299999999927,-2.4427,37722.05,2539720.696
976,600519.SH,20171226,654.7562,659.3326,643.6435,647.7442,654.6991,-6.954900000000066,-1.0623,31867.66,2174103.282
977,600519.SH,20171225,652.6821,662.4818,650.5128,654.6991,649.7517,4.947400000000016,0.7614,36214.28,2497653.982
978,600519.SH,20171222,646.9735,652.587,644.1287,649.7517,648.629,1.122700000000009,0.1731,28317.01,1930315.469
979,600519.SH,20171221,649.8278,654.0331,642.6921,648.629,651.645,-3.0159999999999627,-0.4628,46680.38,3178595.839
980,600519.SH,20171220,637.364,653.5003,631.7791,651.645,634.6905,16.95449999999994,2.6713,63601.31,4321305.755
981,600519.SH,20171219,630.7992,639.7807,628.8963,634.6905,633.4346,1.255899999999997,0.1983,44072.21,2944470.867
982,600519.SH,20171218,627.9449,637.2689,626.5938,633.4346,622.0365,11.3981,1.8324,39162.28,2599749.872
983,600519.SH,20171215,631.7506,635.5088,619.1727,622.0365,632.2739,-10.23739999999998,-1.6191,32255.95,2126579.404
984,600519.SH,20171214,637.4402,638.6961,628.4206,632.2739,635.7561,-3.4821999999999207,-0.5477,31967.94,2126665.894
985,600519.SH,20171213,623.1782,637.4592,619.1156,635.7561,619.6864,16.069699999999898,2.5932,48502.48,3197982.045
986,600519.SH,20171212,626.708,626.7746,619.401,619.6864,619.3725,0.3139000000001033,0.0507,47889.31,3138650.306
987,600519.SH,20171211,600.3534,620.2859,600.3534,619.3725,596.814,22.55849999999998,3.7798,72849.17,4702239.221
988,600519.SH,20171208,585.5301,598.3078,585.5301,596.814,586.7384,10.075600000000009,1.7172,45503.39,2842464.437
989,600519.SH,20171207,594.5972,594.6353,585.3778,586.7384,594.6543,-7.915900000000079,-1.3312,51032.62,3155212.01
990,600519.SH,20171206,600.8291,612.8171,589.8876,594.6543,602.2182,-7.56389999999999,-1.256,58174.09,3657236.582
991,600519.SH,20171205,603.2077,615.9568,599.5256,602.2182,606.8136,-4.595399999999927,-0.7573,47465.76,3026076.465
992,600519.SH,20171204,593.6458,612.8171,586.7669,606.8136,592.1235,14.690099999999916,2.4809,54267.71,3436687.377
993,600519.SH,20171201,607.0229,607.9553,590.0113,592.1235,600.3534,-8.22989999999993,-1.3708,47192.74,2959772.009
994,600519.SH,20171130,604.6443,616.9844,595.5962,600.3534,607.1276,-6.774200000000064,-1.1158,38019.62,2419959.854
995,600519.SH,20171129,618.3735,620.3049,603.2172,607.1276,616.7465,-9.61889999999994,-1.5596,46763.72,3005733.412
996,600519.SH,20171128,594.7019,617.365,593.6933,616.7465,591.115,25.63149999999996,4.3361,70291.83,4491543.613
997,600519.SH,20171127,603.2077,605.4245,583.2371,591.115,599.44,-8.325000000000045,-1.3888,63548.46,3975262.024
998,600519.SH,20171124,605.0154,611.2948,592.0093,599.44,602.9508,-3.5107999999999038,-0.5823,76541.94,4835808.966
999,600519.SH,20171123,610.8191,614.6248,599.6112,602.9508,618.9253,-15.974500000000035,-2.581,109599.13,6984097.475
1000,600519.SH,20171122,644.1192,654.585,618.4306,618.9253,644.3571,-25.431799999999953,-3.9468,128498.26,8528143.403
1001,600519.SH,20171121,636.5078,655.3461,629.8668,644.3571,646.1648,-1.807700000000068,-0.2798,96016.51,6491134.446
1002,600519.SH,20171120,643.9289,652.3015,627.9449,646.1648,656.7257,-10.560899999999947,-1.6081,88305.82,5954131.851
1003,600519.SH,20171117,662.1964,674.565,644.8518,656.7257,684.184,-27.45830000000001,-4.0133,123861.24,8548747.991
1004,600519.SH,20171116,652.6916,684.9927,652.6916,684.184,654.6611,29.522899999999936,4.5096,60716.32,4299283.186
1005,600519.SH,20171115,645.7842,656.4783,641.2649,654.6611,645.7842,8.876899999999978,1.3746,45036.33,3074244.081
1006,600519.SH,20171114,653.7667,653.8428,644.4522,645.7842,654.4708,-8.686599999999999,-1.3273,46366.71,3159112.664
1007,600519.SH,20171113,646.9735,659.1328,642.9775,654.4708,645.0231,9.447700000000054,1.4647,49869.84,3402794.002
1008,600519.SH,20171110,618.8397,650.2084,618.8397,645.0231,618.4972,26.52589999999998,4.2888,74078.6,4967970.73
1009,600519.SH,20171109,616.5277,622.379,613.3023,618.4972,618.7921,-0.2948999999999842,-0.0477,33641.13,2183815.39
1010,600519.SH,20171108,611.1331,622.712,611.1331,618.7921,610.8857,7.906399999999962,1.2943,43951.94,2855374.07
1011,600519.SH,20171107,618.9824,625.2333,607.1846,610.8857,621.3419,-10.456199999999967,-1.6828,55564.85,3592238.407
1012,600519.SH,20171106,610.3434,625.6805,609.1065,621.3419,608.1266,13.215299999999957,2.1731,48513.98,3153638.704
1013,600519.SH,20171103,598.1175,612.1892,598.1175,608.1266,596.4715,11.655100000000061,1.954,48188.97,3075651.167
1014,600519.SH,20171102,596.5001,599.1926,590.839,596.4715,592.7514,3.720100000000002,0.6276,34249.73,2144671.943
1015,600519.SH,20171101,590.7249,600.8671,589.1455,592.7514,588.0133,4.738100000000031,0.8058,43435.25,2712016.939
1016,600519.SH,20171031,591.8,597.1185,582.162,588.0133,591.8666,-3.85329999999999,-0.651,51875.68,3206280.6
1017,600519.SH,20171030,611.8181,612.722,590.839,591.8666,618.0785,-26.211900000000014,-4.2409,81007.86,5099041.747
1018,600519.SH,20171027,572.8665,623.1877,570.8875,618.0785,575.7018,42.376699999999914,7.3609,84383.79,5284485.766
1019,600519.SH,20171026,575.6161,583.2276,563.1619,575.7018,538.1963,37.5055000000001,6.9687,115434.97,6957625.411
1020,600519.SH,20171025,542.0782,543.9144,534.7617,538.1963,539.7757,-1.5794000000000779,-0.2926,25076.0,1418395.221
1021,600519.SH,20171024,544.2189,545.9315,536.2364,539.7757,545.5604,-5.78469999999993,-1.0603,31274.28,1775645.971
1022,600519.SH,20171023,546.9971,552.3061,540.4132,545.5604,546.4357,-0.8753000000000384,-0.1602,23771.82,1362900.409
1023,600519.SH,20171020,552.7818,552.7818,543.9905,546.4357,554.3041,-7.868399999999951,-1.4195,31534.33,1812957.242
1024,600519.SH,20171019,533.7531,556.7302,533.4867,554.3041,533.4867,20.817399999999907,3.9021,40658.82,2338901.855
1025,600519.SH,20171018,527.2834,535.2659,527.2834,533.4867,529.6905,3.796199999999999,0.7167,19178.65,1072237.528
1026,600519.SH,20171017,533.7246,533.7246,527.0931,529.6905,533.4582,-3.7676999999999907,-0.7063,20977.12,1168943.28
1027,600519.SH,20171016,532.7922,539.1382,528.8723,533.4582,529.1387,4.319500000000062,0.8163,29909.01,1676809.992
1028,600519.SH,20171013,518.5302,529.5668,515.6855,529.1387,517.6644,11.474299999999971,2.2166,27858.42,1534212.916
1029,600519.SH,20171012,518.5302,520.9088,513.9443,517.6644,519.044,-1.3795999999999822,-0.2658,19646.22,1067464.518
1030,600519.SH,20171011,511.9654,524.4767,511.9654,519.044,513.8302,5.213799999999992,1.0147,33406.43,1824898.708
1031,600519.SH,20171010,501.452,514.2393,501.414,513.8302,502.1371,11.693100000000015,2.3287,31006.44,1662690.453
1032,600519.SH,20171009,499.0639,509.5392,494.8396,502.1371,492.4991,9.637999999999977,1.957,34891.29,1844481.6
1033,600519.SH,20170929,490.9387,500.3389,490.463,492.4991,493.2792,-0.7801000000000045,-0.1581,22436.22,1166403.112
1034,600519.SH,20170928,482.5661,494.9347,482.5186,493.2792,483.5271,9.752099999999984,2.0169,25969.85,1340236.075
1035,600519.SH,20170927,484.2026,486.2101,481.491,483.5271,484.5546,-1.027499999999975,-0.2121,16671.11,847627.355
1036,600519.SH,20170926,482.0809,485.2301,479.141,484.5546,482.6042,1.950400000000002,0.4041,25470.49,1292872.632
1037,600519.SH,20170925,476.0108,483.5176,476.0012,482.6042,475.6492,6.954999999999984,1.4622,32697.56,1649582.919
1038,600519.SH,20170922,472.7664,475.8871,471.7198,475.6492,474.5456,1.1036000000000286,0.2326,16343.53,815718.865
1039,600519.SH,20170921,471.853,476.2676,468.9416,474.5456,472.1004,2.4452,0.5179,19402.68,963615.276
1040,600519.SH,20170920,472.7664,475.7348,471.9101,472.1004,472.8139,-0.7135000000000105,-0.1509,17318.16,862024.944
1041,600519.SH,20170919,476.0012,478.0944,471.9196,472.8139,474.7358,-1.9218999999999937,-0.4048,23054.81,1151152.851
1042,600519.SH,20170918,466.3347,476.1915,466.3347,474.7358,466.0493,8.686499999999967,1.8639,42206.81,2101680.376
1043,600519.SH,20170915,468.5801,468.5801,464.2986,466.0493,466.877,-0.827699999999993,-0.1773,16039.46,786562.205
1044,600519.SH,20170914,469.0463,470.0358,465.2406,466.877,467.7523,-0.8752999999999815,-0.1871,19399.49,953145.166
1045,600519.SH,20170913,461.4443,468.2946,458.0002,467.7523,461.3587,6.393599999999992,1.3858,33075.7,1618956.527
1046,600519.SH,20170912,456.2115,462.3958,455.1649,461.3587,455.0888,6.269900000000007,1.3777,34341.63,1661294.228
1047,600519.SH,20170911,448.2099,458.7994,447.1538,455.0888,451.3306,3.758199999999988,0.8327,45374.4,2161657.241
1048,600519.SH,20170908,455.0222,457.1629,450.9786,451.3306,457.8955,-6.564900000000023,-1.4337,41173.27,1962989.43
1049,600519.SH,20170907,461.7393,463.2521,456.7443,457.8955,461.4253,-3.529799999999966,-0.765,33320.16,1605408.576
1050,600519.SH,20170906,466.2015,468.837,461.2921,461.4253,466.192,-4.766700000000014,-1.0225,33006.5,1608066.103
1051,600519.SH,20170905,468.9416,469.9977,465.7258,466.192,468.504,-2.312000000000012,-0.4935,22622.15,1112006.392
1052,600519.SH,20170904,471.1299,472.538,467.4098,468.504,471.1299,-2.6259000000000015,-0.5574,18931.62,932954.81
1053,600519.SH,20170901,466.3918,472.1765,466.23,471.1299,467.2956,3.8343000000000416,0.8205,31451.0,1554634.575
1054,600519.SH,20170831,470.0453,470.8445,466.0112,467.2956,469.0273,-1.7317000000000462,-0.3692,18736.86,921659.704
1055,600519.SH,20170830,465.9161,469.7694,465.4023,469.0273,465.6687,3.358600000000024,0.7212,18503.64,910133.939
1056,600519.SH,20170829,469.0748,470.8445,464.3081,465.6687,468.1424,-2.473700000000008,-0.5284,25176.62,1234431.719
1057,600519.SH,20170828,469.0558,473.1374,467.1815,468.1424,469.0463,-0.9038999999999646,-0.1927,29021.07,1432545.548
1058,600519.SH,20170825,469.4839,470.2451,465.5545,469.0463,468.875,0.1712999999999738,0.0365,17297.88,850598.725
1059,600519.SH,20170824,469.9977,472.2907,468.1234,468.875,470.0167,-1.1417000000000144,-0.2429,18156.78,896861.683
1060,600519.SH,20170823,461.8725,470.6066,460.7974,470.0167,463.5565,6.460199999999986,1.3936,27214.99,1337347.647
1061,600519.SH,20170822,463.7278,465.7068,452.8815,463.5565,465.9446,-2.3880999999999517,-0.5125,42457.03,2051271.355
1062,600519.SH,20170821,464.2986,470.3878,463.2901,465.9446,465.8685,0.07609999999999673,0.0163,23546.62,1153168.712
1063,600519.SH,20170818,468.8655,470.4259,464.2986,465.8685,468.7608,-2.8923000000000343,-0.617,23857.75,1169732.673
1064,600519.SH,20170817,473.4324,473.4324,466.0112,468.7608,472.3763,-3.6154999999999973,-0.7654,25846.73,1272341.257
1065,600519.SH,20170816,473.813,474.5741,469.0558,472.3763,471.8815,0.4947999999999979,0.1049,18587.22,921412.991
1066,600519.SH,20170815,475.8205,476.7624,470.9682,471.8815,475.5541,-3.6725999999999885,-0.7723,27163.22,1350104.673
1067,600519.SH,20170814,461.6441,475.811,461.6441,475.5541,460.55,15.004099999999994,3.2579,39331.47,1952353.92
1068,600519.SH,20170811,465.2501,472.4334,459.9982,460.55,467.7523,-7.20229999999998,-1.5398,36572.57,1785149.162
1069,600519.SH,20170810,467.2386,475.3352,465.2501,467.7523,467.0102,0.7420999999999935,0.1589,35364.38,1747693.641
1070,600519.SH,20170809,461.2921,469.0368,458.6186,467.0102,459.1419,7.8682999999999765,1.7137,41794.47,2045888.052
1071,600519.SH,20170808,458.59,460.7022,456.2115,459.1419,458.1714,0.9705000000000155,0.2118,16051.58,773408.185
1072,600519.SH,20170807,449.5514,458.9706,448.248,458.1714,450.6361,7.5353000000000065,1.6721,23099.37,1104715.336
1073,600519.SH,20170804,453.8329,455.7167,449.6466,450.6361,454.0422,-3.406099999999981,-0.7502,18681.14,887074.164
1074,600519.SH,20170803,460.1885,463.2045,452.5294,454.0422,459.3892,-5.347000000000037,-1.1639,31768.39,1522998.147
1075,600519.SH,20170802,456.7252,461.3302,455.2695,459.3892,456.9155,2.473700000000008,0.5414,26774.22,1289564.021
1076,600519.SH,20170801,457.6386,459.5415,454.2135,456.9155,457.8479,-0.9323999999999728,-0.2036,27501.54,1318453.67
1077,600519.SH,20170731,460.4929,464.2606,457.6386,457.8479,460.4168,-2.568900000000042,-0.558,38412.18,1861154.799
1078,600519.SH,20170728,448.1243,460.5595,444.9941,460.4168,450.8549,9.561900000000037,2.1208,46618.77,2235811.533
1079,600519.SH,20170727,448.7237,452.7387,448.2194,450.8549,448.7237,2.1311999999999784,0.4749,19595.03,928077.23
1080,600519.SH,20170726,454.8319,458.238,443.8999,448.7237,454.7463,-6.022600000000011,-1.3244,31470.18,1487729.148
1081,600519.SH,20170725,458.7803,459.3512,452.9766,454.7463,454.594,0.1523000000000252,0.0335,21929.99,1051446.103
1082,600519.SH,20170724,451.8159,461.7773,451.8159,454.594,450.2174,4.376599999999996,0.9721,42716.43,2052709.805
1083,600519.SH,20170721,444.2805,451.9395,441.1408,450.2174,443.8143,6.403099999999995,1.4427,46792.41,2207195.747
1084,600519.SH,20170720,433.7196,444.2139,433.7196,443.8143,434.6711,9.143199999999979,2.1035,46634.87,2160731.54
1085,600519.SH,20170719,431.95,441.1027,430.8082,434.6711,430.5704,4.1007000000000176,0.9524,56259.94,2574934.655
1086,600519.SH,20170718,430.0376,431.9404,426.2414,430.5704,428.2108,2.3596000000000004,0.551,30684.49,1384468.254
1087,600519.SH,20170717,434.8423,435.7937,424.6049,428.2108,434.2429,-6.032100000000014,-1.3891,35263.68,1595292.99
1088,600519.SH,20170714,434.0907,436.4788,431.0461,434.2429,434.0051,0.2377999999999929,0.0548,17726.57,806510.274
1089,600519.SH,20170713,433.2344,439.4758,431.6455,434.0051,435.2514,-1.2462999999999624,-0.2863,25951.35,1183440.452
1090,600519.SH,20170712,443.1769,443.3576,432.9014,435.2514,440.6365,-5.385100000000023,-1.2221,28950.72,1330327.923
1091,600519.SH,20170711,432.4257,442.0161,431.95,440.6365,432.3971,8.23939999999999,1.9055,44601.82,2054854.503
1092,600519.SH,20170710,425.1758,432.8062,421.4557,432.3971,424.31,8.08710000000002,1.9059,36624.09,1648443.67
1093,600519.SH,20170707,429.1432,429.1908,419.7716,424.31,427.3736,-3.063600000000008,-0.7168,37796.47,1681450.715
1094,600519.SH,20170706,429.3632,431.322,422.3245,427.3669,431.2564,-3.889499999999998,-0.9019,42044.39,1913037.511
1095,600519.SH,20170705,424.5832,431.4439,424.5832,431.2564,423.5616,7.6947999999999865,1.8167,37540.32,1718844.532
1096,600519.SH,20170704,430.1599,431.1346,420.8249,423.5616,431.4814,-7.919800000000009,-1.8355,56488.95,2563886.39
1097,600519.SH,20170703,444.4435,444.4435,429.1664,431.4814,442.241,-10.759599999999978,-2.433,49628.53,2298656.458
1098,600519.SH,20170630,441.9223,444.406,438.4451,442.241,443.3282,-1.0871999999999957,-0.2452,22427.17,1056424.784
1099,600519.SH,20170629,446.4118,447.3959,440.5071,443.3282,445.4745,-2.1462999999999965,-0.4818,35092.72,1657994.404
1100,600519.SH,20170628,453.7129,453.7129,443.3188,445.4745,453.7223,-8.24780000000004,-1.8178,37728.74,1799676.818
1101,600519.SH,20170627,452.5226,454.5658,450.6762,453.7223,454.2659,-0.5435999999999694,-0.1197,27980.78,1350476.765
1102,600519.SH,20170626,443.3282,454.5658,442.3816,454.2659,443.0658,11.200099999999964,2.5279,52932.57,2536430.501
1103,600519.SH,20170623,443.1876,445.0809,438.9419,443.0658,443.0845,-0.018699999999967076,-0.0042,31303.62,1473803.782
1104,600519.SH,20170622,443.3376,447.9395,441.6318,443.0845,443.047,0.037499999999965894,0.0085,38242.34,1815684.37
1105,600519.SH,20170621,440.0853,443.3188,436.7862,443.047,437.0393,6.0077,1.3746,42038.54,1974672.846
1106,600519.SH,20170620,443.3188,445.0809,436.4394,437.0393,440.6664,-3.6270999999999844,-0.8231,34505.39,1614858.151
1107,600519.SH,20170619,432.9716,440.8726,432.9716,440.6664,433.5996,7.066800000000001,1.6298,38536.68,1803585.246
1108,600519.SH,20170616,432.5405,438.1546,432.3155,433.5996,435.1648,-1.5652000000000044,-0.3597,33331.8,1544955.944
1109,600519.SH,20170615,445.1933,445.6432,434.8836,435.1648,444.6216,-9.456799999999987,-2.1269,50202.8,2347172.38
1110,600519.SH,20170614,443.122,447.5365,440.957,444.6216,443.3563,1.2653000000000247,0.2854,33768.63,1600846.629
1111,600519.SH,20170613,443.3657,444.7247,437.6953,443.3563,443.2064,0.14990000000000236,0.0338,24237.98,1141536.364
1112,600519.SH,20170612,437.6953,445.6057,435.8208,443.2064,436.5144,6.69199999999995,1.5331,35109.16,1654501.999
1113,600519.SH,20170609,435.1085,441.2569,433.9463,436.5144,435.1741,1.3403000000000134,0.308,31430.76,1467836.835
1114,600519.SH,20170608,432.3718,435.2585,429.7287,435.1741,430.5441,4.6299999999999955,1.0754,28951.11,1338443.407
1115,600519.SH,20170607,420.9373,431.1346,420.9373,430.5441,420.6562,9.887900000000002,2.3506,38834.3,1774212.484
1116,600519.SH,20170606,417.0477,420.8249,416.3261,420.6562,416.5229,4.13330000000002,0.9923,20402.44,912438.705
1117,600519.SH,20170605,419.9251,420.8249,414.5922,416.5229,419.2409,-2.7180000000000177,-0.6483,19241.2,854876.925
1118,600519.SH,20170602,421.7621,422.6525,417.6382,419.2409,421.0873,-1.846400000000017,-0.4385,21785.26,974893.318
1119,600519.SH,20170601,414.7327,421.7152,413.3362,421.0873,415.1451,5.942200000000014,1.4314,40604.78,1808305.713
1120,600519.SH,20170531,421.7621,422.2307,412.4927,415.1451,423.5616,-8.416499999999985,-1.9871,44312.25,1968887.174
1121,600519.SH,20170526,422.5307,427.0107,419.8876,423.5616,422.3245,1.237099999999998,0.2929,27386.64,1237323.135
1122,600519.SH,20170525,420.5531,424.5364,419.419,422.3245,422.062,0.26249999999998863,0.0622,28898.42,1299628.591
1123,600519.SH,20170524,424.4801,427.8355,418.0131,422.062,425.6986,-3.636599999999987,-0.8543,40226.18,1812513.084
1124,600519.SH,20170523,414.4984,425.9516,414.4984,425.6986,414.0579,11.640699999999981,2.8114,48454.39,2178738.025
1125,600519.SH,20170522,411.4899,418.0225,408.8281,414.0579,413.1582,0.8996999999999957,0.2178,35321.49,1560087.945
1126,600519.SH,20170519,402.6141,414.0767,402.6141,413.1582,402.586,10.57220000000001,2.6261,38310.83,1672948.423
1127,600519.SH,20170518,398.3777,403.6732,398.3403,402.586,399.8305,2.7555000000000405,0.6892,24300.8,1040535.48
1128,600519.SH,20170517,402.0799,403.1952,398.2184,399.8305,403.1296,-3.29910000000001,-0.8184,27515.21,1174696.177
1129,600519.SH,20170516,393.2697,404.1606,392.0138,403.1296,393.2229,9.9067,2.5194,50164.9,2145037.948
1130,600519.SH,20170515,387.1964,393.9727,387.1964,393.2229,387.5244,5.698499999999967,1.4705,33447.35,1398908.2
1131,600519.SH,20170512,387.6369,389.2396,384.2815,387.5244,386.2966,1.227800000000002,0.3178,22337.42,921621.377
1132,600519.SH,20170511,382.7725,388.6772,381.0011,386.2966,384.3565,1.9401000000000295,0.5048,30467.64,1254053.012
1133,600519.SH,20170510,382.7725,388.4335,381.4791,384.3565,383.11,1.246499999999969,0.3254,26039.38,1070652.714
1134,600519.SH,20170509,379.061,384.1597,373.0252,383.11,380.0358,3.074200000000019,0.8089,52801.92,2126236.509
1135,600519.SH,20170508,390.0643,390.8329,379.3235,380.0358,390.0737,-10.03789999999998,-2.5733,40721.65,1671035.538
1136,600519.SH,20170505,390.0831,396.2502,389.0521,390.0737,389.8956,0.17809999999997217,0.0457,37437.11,1566063.418
1137,600519.SH,20170504,388.6116,392.22,388.6116,389.8956,391.4046,-1.5090000000000146,-0.3855,26709.15,1111200.116
1138,600519.SH,20170503,385.2094,391.4515,385.2094,391.4046,386.2216,5.182999999999993,1.342,20267.91,842560.358
1139,600519.SH,20170502,385.7717,388.9584,383.5036,386.2216,387.5338,-1.3121999999999616,-0.3386,23291.68,960137.243
1140,600519.SH,20170428,395.5098,396.4564,384.1784,387.5338,394.9943,-7.460500000000025,-1.8888,49505.87,2052093.809
1141,600519.SH,20170427,389.4551,395.491,384.6752,394.9943,391.7326,3.261700000000019,0.8326,28240.71,1180494.894
1142,600519.SH,20170426,392.5668,401.78,387.0933,391.7326,392.6043,-0.8717000000000326,-0.222,56624.12,2384125.12
1143,600519.SH,20170425,379.3984,393.804,379.3984,392.6043,373.5406,19.06370000000004,5.1035,76192.71,3143136.343
1144,600519.SH,20170424,375.4807,379.5859,364.5899,373.5406,375.3964,-1.8558000000000447,-0.4944,50037.97,1986424.986
